70,0.37403095952677184,0.3405886658037223,0.9
71,0.3455441183221482,0.3236885262446285,1.0
72,0.32609229334381057,0.3117933682499063,1.1
73,0.31596448765269974,0.30577515700170976,1.2
74,0.3157258640924045,0.3065892181697999,1.3
75,0.3264156532646313,0.3154124892954128,1.4
76,0.34976226106633407,0.33381492316649114,1.5
77,0.37113790998351404,0.35165677056743294,1.6
78,0.38209959885528705,0.36276994736883533,1.7
79,0.3855549556943313,0.36857941092114344,1.8
80,0.3844055689261339,0.37069774481488776,1.9
81,0.38113121464306365,0.3706682094656935,2.0
82,0.377624848637931,0.36980167837265226,2.1
83,0.3751694623935289,0.3691514642666039,2.2
84,0.37446731517797216,0.36942290900028635,2.3
85,0.3756605362879682,0.3708374131467837,2.4
86,0.3783069811030307,0.3731700556829452,2.5
87,0.38147191423633237,0.37579937709929284,2.6
88,0.38426450614240926,0.3780770734441351,2.7
89,0.38622867449357556,0.3796636840195105,2.8
90,0.38730452383028297,0.38073553653169556,2.9
91,0.38767286957036917,0.3813994954004719,3.0
92,0.38761685304726057,0.38180954037983583,3.1
93,0.3874169404211192,0.3821460607508821,3.2
94,0.38728351604661426,0.38256042320929023,3.3
95,0.38732455916867603,0.3831414928019154,3.4
96,0.38754473617667295,0.38382997920956685,3.5
97,0.3878702741124988,0.38452793828942444,3.6
98,0.3881994078629072,0.38517444748557517,3.7
99,0.3884478845137196,0.38571945322918605,3.8
100,0.3885668549920547,0.3861358279634223,3.9
101,0.3885489245875122,0.3864182078487076,4.0
102,0.3884189834639499,0.38659385212138164,4.1
103,0.3882195529133162,0.3867417359479655,4.2
104,0.38799620031199994,0.3868854265683642,4.3
105,0.38778650171277684,0.3870363798833029,4.4
106,0.38761412453234373,0.3871959764928194,4.5
107,0.38748804708352647,0.38735757199691706,4.6
108,0.38740571279874425,0.3875103121736399,4.7
109,0.3873580631072086,0.38763249335323796,4.8
110,0.38733458714035574,0.3877095553188406,4.9
111,0.3873273716040667,0.38773490055402543,5.0
112,0.3873336213229444,0.3877064303730565,5.1
113,0.38735648925268423,0.387627601364867,5.2
114,0.3874041985690886,0.3875060161379954,5.3
115,0.3874874683661231,0.38735628803886885,5.4
116,0.38761540527516475,0.38719907491364636,5.5
117,0.38779040492325284,0.3870445102777274,5.6
118,0.38800311008159777,0.38689796989289577,5.7
119,0.388229317759334,0.38675655149407867,5.8
120,0.38843090158629384,0.386607485211417,5.9
121,0.3885619348148046,0.3864268240932635,6.0
122,0.38857995665839007,0.3861408088445849,6.1
123,0.388460747105779,0.3857243363434221,6.2
124,0.3882130443343083,0.38518436148990126,6.3
125,0.3878875439580452,0.3845502679793378,6.4
126,0.38757035654811717,0.3838740353287349,6.5
127,0.38736416090004216,0.3832175268761091,6.6
128,0.38734178202450403,0.38267195968720524,6.7
129,0.3874955065856937,0.3822866614518733,6.8
130,0.3877127488359587,0.3819701665250969,6.9
131,0.38777797722003604,0.38156797101410855,7.0
132,0.38740637399775735,0.3808964663766409,7.1
133,0.38631301611544056,0.3797989885642164,7.2
134,0.38432011019939116,0.37817222351139224,7.3
135,0.3814978010587382,0.37586945990317017,7.4
136,0.3783216514922826,0.37323966699930955,7.5
137,0.3757056466602267,0.3709377227576943,7.6
138,0.37458978929255377,0.36958489099945524,7.7
139,0.37540008921333073,0.36939758871972916,7.8
140,0.3779725275123397,0.3701436970487037,7.9
141,0.38158016046506255,0.37110810794181937,8.0
142,0.3849097348538903,0.37122477680968924,8.1
143,0.3860308959717377,0.369165615102205,8.2
144,0.3824208396187837,0.36336830075327126,8.3
145,0.37113656795922045,0.3522018905898235,8.4
146,0.3492465086993963,0.3342281678508848,8.5
147,0.32586686692360745,0.3158957415224117,8.6
148,0.315704019011713,0.3073800154208253,8.7
149,0.3164704940076677,0.30688847358142624,8.8
150,0.32715266119459396,0.31325309294780634,8.9
151,0.3472086207686312,0.32552116240121576,9.0
152,0.37636889228833614,0.3428163326496031,9.1
153,0.4144600282454307,0.3642348480854951,9.2
154,0.46125842497406244,0.38878329287610797,9.3
155,0.5164073449501765,0.4153708593407587,9.4
156,0.5794800331591377,0.44287740006788673,9.5
157,0.0,0.0,9.6
158,0.0,0.0,9.7
159,0.0,0.0,9.8
160,0.0,0.0,9.9
161,0.0,0.0,10.0
162,0.0,0.0,10.1
163,0.0,0.0,10.2
164,0.0,0.0,10.3
165,0.0,0.0,10.4
166,0.0,0.0,10.5
167,0.0,0.0,10.6
168,0.0,0.0,10.7
169,0.0,0.0,10.8
170,0.0,0.0,10.9
171,0.0,0.0,11.0
172,0.0,0.0,11.1
173,0.0,0.0,11.2
174,0.0,0.0,11.3
175,0.0,0.0,11.4
176,0.0,0.0,11.5
177,0.0,0.0,11.6
178,0.0,0.0,11.7
179,0.0,0.0,11.8
180,0.0,0.0,11.9
181,0.0,0.0,12.0
182,0.0,0.0,12.1
183,0.0,0.0,12.2
184,0.0,0.0,12.3
185,0.0,0.0,12.4
186,0.0,0.0,12.5
187,0.0,0.0,12.6
188,0.0,0.0,12.7
189,0.0,0.0,12.8
190,0.0,0.0,12.9
191,0.0,0.0,13.0
192,0.0,0.0,13.1
193,0.0,0.0,13.2
194,0.0,0.0,13.3
195,0.0,0.0,13.4
196,0.0,0.0,13.5
197,0.0,0.0,13.6
198,0.0,0.0,13.7
199,0.0,0.0,13.8
200,0.0,0.0,13.9
201,0.0,0.0,14.0
202,0.0,0.0,14.1
203,0.0,0.0,14.2
204,0.0,0.0,14.3
205,0.0,0.0,14.4
206,0.0,0.0,14.5
207,0.0,0.0,14.6
208,0.0,0.0,14.7
209,0.0,0.0,14.8
210,0.0,0.0,14.9
211,0.0,0.0,15.0
212,0.0,0.0,15.1
213,0.0,0.0,15.2
214,0.0,0.0,15.3
215,0.0,0.0,15.4
216,0.0,0.0,15.5
217,0.0,0.0,15.6
218,0.0,0.0,15.7
219,0.0,0.0,15.8
220,0.0,0.0,15.9
221,0.0,0.0,16.0
222,0.0,0.0,16.1
